Rank,Name,Developer,Category,Size,Star Rating,Reviews,Downloads,Rated for
81,Melorra: Online Jewellery Shopping App,melorra.com,Shopping,16 MB,4.0,3T,1M+,3+
82,Supr Daily - Fresh Grocery App,Supr Daily,Shopping,18 MB,4.0,1L,1M+,3+
83,UNIQLO IN,"UNIQLO CO., LTD.",Shopping,9.2 MB,4.5,1T,1M+,3+
84,Buywow India,Buywow,Shopping,28 MB,4.7,10T,1M+,3+
85,World of Titan App | Find Your Favourite Products,Titan India,Shopping,12 MB,4.4,13T,500K+,3+
86,OPPO Store,OPPO Mobiles India Private Limited,Shopping,50 MB,4.5,8T,500K+,3+
87,Nike,"Nike, Inc.",Shopping,76 MB,4.3,4L,10M+,3+
88,"Quikr – Search Jobs, Mobiles, Cars, Home Services",Quikr India Pvt. Ltd.,Shopping,18 MB,4.1,8L,10M+,12+
89,Milkbasket - Daily Grocery App,Milkbasket,Shopping,14 MB,3.9,42T,1M+,3+
90,1K Kirana - Sabse Sasta Kirana,1K Retail Networks,Shopping,11 MB,4.5,15T,100K+,3+
91,Humpy Farms,The Organic Carbon Pvt Ltd,Shopping,12 MB,2.7,60,10K+,3+
92,All Shopping Apps : All- in-1 Online Shopping App,SmartShoppr : All-in-1 Online Shopping App by RTPL,Shopping,3.6 MB,4.4,22T,5M+,3+
93,Myprotein,THG (The Hut Group),Shopping,33 MB,4.3,18T,1M+,3+
94,ShoplyGuys Shopping App- Make Your Own Way,NextSoftIN,Shopping,3.7 MB,3.3,347,100K+,3+
95,Mobile Cover & Accessories @99,Online App Studio,Shopping,4.9 MB,4.6,12T,500K+,12+
96,jooli - the videoshopping app,Jooli GmbH,Shopping,10.0 MB,4.5,120,100K+,3+
97,Printrash - Online Customize Product Shop,Printrash.com,Shopping,9.8 MB,4.7,1T,100K+,3+
98,Peachmode Online Shopping,Code Raft Solutions Private Limited,Shopping,14 MB,4.3,45T,1M+,3+
99,Maccaron - skincare community & shopping,Maccaron India Pvt. Ltd.,Shopping,16 MB,4.0,1T,100K+,3+
100,Hopscotch - India's largest kids fashion brand,Hopscotch,Shopping,16 MB,3.2,59T,5M+,3+
101,MyDTDC,DTDC Express Ltd,Shopping,34 MB,3.1,5T,1M+,3+
102,sattarummy-teenpatti-poker,Connell Erisman,Shopping,6.6 MB,3.9,7,10K+,3+
103,"2GUD - Naye Jaisa, Naye se Sasta",2GUD.com,Shopping,4.0 MB,3.9,87T,5M+,3+
104,CaratLane - A Tanishq Partnership - Buy Jewellery,CaratLane.com,Shopping,13 MB,4.7,24T,1M+,3+
105,Dealshare Wholesale,dealshare.in,Shopping,14 MB,4.0,1T,100K+,3+
106,Future Pay,Future Group India,Shopping,9.0 MB,3.3,1L,10M+,3+
107,Best Price Flipkart Wholesale,Walmart India,Shopping,16 MB,3.3,19T,1M+,3+
108,ShopX: Cashback & Local Deals,SHOPX,Shopping,17 MB,4.1,1T,500K+,3+
109,Foxy- Beauty & Makeup Shopping,Foxy : Beauty & Grooming shopping,Shopping,12 MB,4.1,5T,1M+,3+
110,Mobile Recharge App | Online Phone Recharge,Free Online Shopping Apps,Shopping,2.5 MB,4.1,4T,1M+,3+
111,Tata CLiQ Luxury,Tata Unistore Limited,Shopping,27 MB,4.2,8T,1M+,3+
112,Fynd Online Shopping App,Shopsense Retail Technologies Pvt. Ltd.,Shopping,27 MB,4.4,1L,10M+,3+
113,Shikhar,Unilever Inc,Shopping,10 MB,3.8,11T,1M+,3+
114,Cilory,Dew Solutions,Shopping,4.1 MB,4.2,15T,1M+,3+
115,Naaptol: Shop Right Shop More,Naaptol.com,Shopping,3.2 MB,3.4,27T,5M+,3+
116,"Ferns N Petals: Flowers, Cakes, Gifts Delivery App",Ferns N Petals,Shopping,14 MB,3.4,69T,1M+,3+
117,TenderCuts - Fresh Meat & Fish,GFM Retail,Shopping,23 MB,4.5,17T,1M+,3+
118,GoPaisa Cashback & Coupon 24*7,GoPaisa,Shopping,30 MB,3.6,9T,1M+,3+
119,All-in-1 Online Shopping App,MS STUDIOS,Shopping,13 MB,4.2,630,500K+,3+
120,PAYBACK: Shopping Rewards App,PAYBACK India,Shopping,15 MB,3.7,48T,5M+,3+
121,NNNOW Online Shopping App,Arvind Internet,Shopping,6.4 MB,4.2,6T,1M+,3+
122,WoodenTwist - Furniture Store,WoodenTwist,Shopping,29 MB,3.9,291,100K+,3+
123,Amazing Shop online shopping,Amazing Shop Shopping app,Shopping,3.7 MB,3.8,57,10K+,3+
124,V-Mart Retail,VMart Retail,Shopping,16 MB,3.2,7T,1M+,3+
125,FTH Daily,FreshToHome,Shopping,20 MB,4.5,9T,500K+,3+
126,"eBay: Buy, Sell & Save Today!",eBay Mobile,Shopping,44 MB,3.7,41L,100M+,12+
127,CLUB FACTORY : Online Shopping,CF India,Shopping,9.8 MB,3.6,4T,1M+,12+
128,VLE-CSC Grameen eStore,CSC e-Governance Services India Limited,Shopping,13 MB,4.2,3T,100K+,3+
129,Bisleri at Doorstep,Bisleri,Shopping,21 MB,3.0,190,100K+,3+
130,"Sezzle - Buy Now, Pay Later",Sezzle,Shopping,31 MB,4.3,30T,1M+,3+
