Rank,Name,Developer,Category,Size,Star Rating,Reviews,Downloads,Rated for
202,"LopScoop-Latest&Breaking News,Hindi India News App",LOPSCOOP,News & Magazines,8.9 MB,4,60T,50L+,18+
203,Hindustan Daily News,HindustanDailyNews,News & Magazines,8.0 MB,3.7,117,1L+,18+
204,ABP Nadu - Tamil News,ABP Network,News & Magazines,19 MB,4.4,196,50T+,3+
205,24 Ghanta Bangla News,Bangla News,News & Magazines,9.9 MB,4,762,5L+,3+
206,PM Kisan eKyc - Aadhaar KYC,Abhi Ruk,News & Magazines,4.9 MB,,,1T+,3+
207,Tamil Tv  Live News,JRadio,News & Magazines,13 MB,4.3,152,50T+,3+
208,Knappily - The Knowledge App,Knappily,News & Magazines,8.9 MB,4.7,48T,5L+,3+
209,UC News - UC Mini news Browser,DigitalStar,News & Magazines,12 MB,4.3,3T,1L+,3+
210,Sambad Result - Today's Lottery Result & News,G-store,News & Magazines,6.6 MB,3.8,1T,5L+,3+
211,Government Jobs : Job Alerts,Government Job Online,News & Magazines,7.9 MB,4.7,109,10T+,3+
212,"Sakshi Telugu News, Latest News, Telugu Live News",Sakshi Media Group,News & Magazines,12 MB,3.7,13T,10L+,3+
213,Single Jodi Trick,GALIDISAWARSATTA,News & Magazines,5.7 MB,4.5,645,50T+,3+
214,Manorama TV,Malayala Manorama Co. Ltd.,News & Magazines,13 MB,3.6,16T,10L+,3+
215,ABN AndhraJyothy,ABN Andhrajyothy,News & Magazines,20 MB,3.7,13T,5L+,3+
216,Hindi News By Punjab Kesari,Punjab Kesari,News & Magazines,15 MB,3.7,7T,5L+,3+
217,Nat Geo Traveller India,Amar Chitra Katha Pvt Ltd,News & Magazines,27 MB,3.2,68,10T+,3+
218,JobAssam.in - Job News Assam,Phayel Web Solutions Enterprise,News & Magazines,7.4 MB,4.5,975,1L+,3+
219,eCourts  - Court Case Online Details Seva,Digital One Box team,News & Magazines,12 MB,3.9,101,50T+,3+
220,Tamil News Live TV,Dr.Mohana,News & Magazines,9.9 MB,4,34,10T+,3+
221,Pm Kisan Samman,Bistya,News & Magazines,7.7 MB,3.5,8,5T+,3+
222,Delhi Election,"CEO, Delhi Office",News & Magazines,3.6 MB,3.6,448,1L+,3+
223,Al Jazeera English,Al Jazeera Network,News & Magazines,16 MB,4.3,34T,50L+,3+
224,Ajit,Daily Ajit,News & Magazines,4.9 MB,3.3,6T,10L+,3+
225,The Verandah Club,Verandah Club Pvt Ltd,News & Magazines,9.3 MB,5,24,500+,3+
226,Financial Times,The Financial Times Limited,News & Magazines,7.2 MB,4.4,40T,10L+,3+
227,CSC VLE SOCIETY - CSC NEWS STP,CSC Rural Development Society,News & Magazines,26 MB,4.6,8T,1L+,3+
228,Aaj ki Taja Khabar: inSamachar,INsamachar.com,News & Magazines,14 MB,4.1,378,5L+,3+
229,Bengali News - বাংলা সংবাদপত্র,Knowledge Share,News & Magazines,4.1 MB,4.1,157,50T+,3+
230,Tamil News Live And Daily Tamil News Paper,Tamil Live News And Tamil Fm Radio,News & Magazines,4.3 MB,4.2,1T,1L+,3+
231,Lottery Target,TechnoHelps,News & Magazines,8.0 MB,4,207,50T+,3+
