Rank,Name,Developer,Category,Size,Star Rating,Reviews,Downloads,Rated for
259,All in one online shopping app - India shopping,OnlineShoppingIndia,Shopping,2.4 MB,4.4,696,1L+,3+
260,Daraz Online Shopping App,Daraz Mobile,Shopping,62 MB,4,8L,5Cr+,3+
261,위메프 – 특가에 비교를 더하다 메타쇼핑,위메프,Shopping,17 MB,4,2L,1Cr+,3+
262,"Zingoy - Gift Cards, Cashback Offers & Coupons",Zingoy,Shopping,12 MB,4.2,13T,5L+,3+
263,Fabpik Online Shopping App,Fabpik,Shopping,13 MB,4.2,495,50T+,3+
264,Men WinterWear Online shopping,Divyam Infotech Private Limited,Shopping,1.6 MB,4,263,1L+,3+
265,IndiApp - India's Cashback Program,BHARATIIFY TECH PRIVATE LIMITED,Shopping,11 MB,4.3,1T,1L+,12+
266,InstaCash - Sell used Phone,InstaCash,Shopping,9.2 MB,4.1,19T,10L+,3+
267,Women Shoes Online Shopping,Divyam Infotech Private Limited,Shopping,1.6 MB,4.1,1T,10L+,3+
268,"Cashmen - Sell Used Mobile Phone, Tablet & Watch",CashMen,Shopping,3.8 MB,4.2,2T,1L+,3+
269,Amway Business,Amway India Official,Shopping,54 MB,4.2,11T,5L+,3+
270,Meesho Supplier- Sell Products,Niranjan0009,Shopping,15 MB,2.7,24,5T+,18+
271,Joom. Shopping for every day.,Joom,Shopping,17 MB,3.5,32L,10Cr+,12+
272,Poorvika,Poorvika Mobiles Private Limited,Shopping,14 MB,3.9,547,50T+,3+
273,Xpresso,ROI NET Solution Pvt. Ltd.,Shopping,12 MB,4.2,10T,1L+,3+
274,Ealingmom,Ealing,Shopping,17 MB,4.2,3T,10L+,3+
275,Panasonic eCareWiz,Panasonic Team,Shopping,52 MB,3.7,3T,1L+,3+
276,"ePayon: Recharge, Bill Pay, Shopping, Cashback App",Webs Techno Pvt. Ltd.,Shopping,13 MB,4.2,15T,5L+,3+
277,Global Sources - online marketplace of Wholesalers,Global Sources,Shopping,36 MB,3.6,1T,5L+,3+
278,MINISO.ID,PT MINISO INTERNASIONAL COMPANI,Shopping,15 MB,2,889,1L+,3+
279,M&S India,Marks and Spencer Reliance India Pvt. Ltd.,Shopping,12 MB,2.8,274,1L+,3+
280,Piplana Pane - पीपलाना पाने,Tilva Artsoft,Shopping,13 MB,4.3,12T,5L+,3+
281,Ubuy: International Shopping,Ubuy Co.,Shopping,19 MB,4.2,5T,10L+,16+
282,IFFCO BAZAR - Buy agri inputs online,IFFCO eBazar Limited,Shopping,16 MB,3.9,993,1L+,3+
283,Buyviu,Buyviu,Shopping,6.9 MB,,,50T+,3+
284,Urban Ladder - Furniture Store,Urban Ladder,Shopping,5.8 MB,3.9,36T,10L+,3+
285,Ezmall India Online Live Video Shopping App,Ezmall India Online Limited,Shopping,35 MB,3.9,2T,1L+,3+
286,HomeTown – Furniture Store,Hometown,Shopping,7.7 MB,3.8,9T,10L+,3+
287,Accsys India,Subi Software,Shopping,12 MB,4.4,942,1L+,3+
288,Cosmetic & Makeup Online Shopping,Divyam Infotech Private Limited,Shopping,1.4 MB,4,1T,5L+,3+
289,Lulu Shopping,Lulu Group International,Shopping,13 MB,3.7,10T,10L+,3+
290,CakeFizz: Online Cake Delivery,CakeFizz,Shopping,9.1 MB,4.3,2T,1L+,3+
291,CouponDunia-Coupons & Cashback,CouponDunia,Shopping,5.2 MB,4.1,1L,10L+,3+
292,mBoss,Product Engg,Shopping,4.3 MB,4.2,13T,10L+,3+
293,Despanso - Online Food & Grocery Delivery App,Oxfort Communication,Shopping,2.3 MB,3.3,59,5T+,3+
294,Manyavar,Manyavar Creations Pvt Ltd,Shopping,15 MB,2.2,420,1L+,3+
295,HomeShop Mobile,TV18 Home Shopping Network Limited,Shopping,7.3 MB,3.3,88T,50L+,3+
296,Amazon Business - India,Amazon Mobile LLC,Shopping,63 MB,3.7,18,10T+,3+
297,Behtar Zindagi,Behtar Zindagi Pvt. Ltd.,Shopping,9.5 MB,4.2,458,1L+,3+
298,Indian Shopping: Home Delivery,Smart Boy Ataur,Shopping,15 MB,4,482,1L+,3+
299,Myxtur,Myxtur Lifestyle,Shopping,17 MB,3.6,403,50T+,3+
300,MAF Carrefour Online Shopping,Carrefour Development Team,Shopping,30 MB,4.5,1L,1Cr+,3+
301,Bella Vita Organic,Bella Vita Organic,Shopping,13 MB,4.3,786,1L+,3+
302,MS-Spares,Webprobity,Shopping,13 MB,3.9,576,1L+,3+
303,Shein black - Fashion & Clothing Shopping shein,sheinblackindia,Shopping,3.6 MB,2.6,40,10T+,3+
304,पैसे कमाने वाला App,OMG delivery,Shopping,12 MB,3.9,219,1L+,3+
305,UVFoodie,UVFoodie,Shopping,11 MB,3.8,100,5T+,3+
306,CCTV Camera Pros Mobile,CCTV Camera Pros,Shopping,32 MB,3.6,2T,10L+,3+
307,Choose My Fresh,Globosoft Solutions Pvt. Ltd.,Shopping,30 MB,4.7,41,1T+,3+
308,Club Factory - Online Shopping App,Vector Developers,Shopping,9.6 MB,3.8,518,1L+,3+
309,Jabong Online shopping App- Cloths & Fashion Store,"Online Shopping, Travel & IRCTC PNR",Shopping,5.6 MB,1.9,560,1L+,3+
310,Grace - Online Delivery,Grace (J M Group),Shopping,7.9 MB,4.4,90,5T+,3+
311,Delhi WholeSale App : Shop Sarojini Sadar Market,Common Services,Shopping,3.5 MB,3.1,105,50T+,3+
312,Groxery - Order Grocery Online,Groxery,Shopping,14 MB,4.4,2T,50T+,3+
313,Sangeetha,Sangeetha Mobiles Private Limited,Shopping,17 MB,4,6T,5L+,3+
314,Viha Online,Ample Shoppy,Shopping,37 MB,4.5,790,50T+,3+
315,AFC FOOTBALL Tool,Ziegler Elhila,Shopping,5.2 MB,4.6,37,5T+,3+
316,Superstore By Nykaa,Nykaa.com,Shopping,16 MB,4.4,136,10T+,3+
317,HeritageFresh - Your Neighbourhood Food Store,Future Group Food,Shopping,11 MB,3.2,340,1L+,3+
318,Dikazo Online Shopping App,Dikazo Online Shopping,Shopping,16 MB,4.2,153,10T+,3+
319,tabby | Shop now. Pay later‪.‬,Tabby,Shopping,22 MB,4.4,19T,1L+,3+
320,Suvidha Supermarket - Online Grocery in Dehradun,Suvidha Supermarket,Shopping,4.9 MB,4.2,1T,1L+,3+
321,Hamleys India - Best online toys & gifts,Hamleys India,Shopping,0.97 MB,5,587,1L+,3+
322,Sofikart,Sofikart - Online Shopping App,Shopping,5.8 MB,3.7,67,10T+,3+
323,All Mobile Recharge App | Online Phone Recharge,Free Dynamic Lab,Shopping,4.8 MB,3.9,166,10T+,3+
324,Cash On Phone,Kapil Chawla,Shopping,1.7 MB,2.4,63,10T+,3+
325,BIOAYURVEDA by Ayurvedic,bioayurveda pvt ltd,Shopping,12 MB,4.4,37,10T+,3+
326,Prashanti Sarees,Wedtree,Shopping,31 MB,4.5,1T,1L+,3+
327,Mobilegoo - Sell Old Used Mobile Phone & Laptop,Scible Infotech Pvt. Ltd.,Shopping,22 MB,4.3,15T,10L+,3+
328,Lulu & Sky - ONLINE SHOPPING APP,Lulu & Sky,Shopping,34 MB,4,7T,5L+,3+
329,AYFY Shopping,AYFY,Shopping,15 MB,,,5T+,3+
330,"Puff Shop: shopping app for flipkart, myntra etc",HighTech AppsStudio,Shopping,9.2 MB,4,289,1L+,3+
331,Blishoper,Hidile,Shopping,4.2 MB,3.7,313,50T+,3+
332,MANGO - Online fashion,MANGO,Shopping,21 MB,3.7,53T,1Cr+,3+
333,WrapCart - Online Shopping App,Wrapcart,Shopping,7.7 MB,4.2,3T,1L+,3+
334,Flyo: Instant Premium Shopping,Flyo App,Shopping,15 MB,4.6,238,10T+,3+
335,Trendz online shopping app,Appsgd,Shopping,3.3 MB,3.4,24,10T+,3+
336,"Dailyorders - Print Photo On Phone Case , T-Shirt",Out thinking electronics private limited,Shopping,15 MB,3.6,7T,10L+,3+
337,Made-in-China.com - Online B2B Trade Marketplace,Made-in-China.com LIMITED,Shopping,95 MB,4.3,11T,10L+,12+
338,HIKVISION,Jordan App Store,Shopping,5.2 MB,3.3,238,1L+,3+
339,"SEAGM - Games Topup, Gift Card",SEA Gamer Mall Sdn Bhd,Shopping,12 MB,3.9,13T,10L+,3+
340,ElectronicsComp,ElectronicsComp,Shopping,12 MB,4.4,2T,1L+,3+
341,OLS - On Line Sales -India,olsindia,Shopping,14 MB,3.8,193,1L+,3+
342,Fabindia,Fabindia Overseas Private Limited,Shopping,40 MB,2,3T,1L+,3+
343,Saree Online Shopping,Mine Enterprises Ltd,Shopping,6.4 MB,3.5,100,50T+,12+
344,Namshi - Shop Fashion & Beauty,Namshi,Shopping,12 MB,4.3,1L,1Cr+,3+
345,AmazonDistribution,Amazon Mobile LLC,Shopping,1.6 MB,4.2,1T,1L+,3+
346,"Cashback, Coupons & Deals",Team KickCash,Shopping,25 MB,3.7,1T,1L+,3+
347,TrackMyPack - Package Tracking,TrackMyPack,Shopping,14 MB,4.5,1T,50T+,3+
348,DailyObjects,Firki Wholesale Pvt. Ltd.,Shopping,5.4 MB,4.3,4T,1L+,3+
349,Vijetha Live - Online Grocery,VIJETHA SUPERMARKETS PRIVATE LIMITED,Shopping,23 MB,4.3,512,10T+,3+
350,Wildcraft Online Shopping App,Wildcraft,Shopping,12 MB,3.3,1T,1L+,3+
351,Saree & Blouse Designs - Online Shopping,Divyam Infotech Private Limited,Shopping,1.6 MB,4.1,386,1L+,3+
352,"Online Shopping App: Free Offer, India Shop Online",Free Online Shopping Apps,Shopping,2.5 MB,4.5,3T,10L+,3+
353,Bajaao Music Pvt Ltd,BAJAAO MUSIC PVT LTD,Shopping,9.7 MB,4.1,710,50T+,12+
354,Sreeleathers,Sreeleathers,Shopping,2.2 MB,4.7,3T,1L+,3+
355,PinePerks,Pine Labs,Shopping,20 MB,2.8,1T,1L+,3+
356,MeriPheri – Track Pheriwala’s Online,Klikks Innovations,Shopping,7.7 MB,3.6,918,1L+,3+
357,Asort Shopping App,Dynamic Beneficial Accord Marketing Pvt. Ltd.,Shopping,17 MB,4.6,1T,50T+,3+
358,All DTH Recharge App - DTH Recharge Plans App,Amazing Apps Private Limited,Shopping,4.3 MB,3.6,132,1L+,3+
359,Born Babies,Born Babies,Shopping,12 MB,4.2,197,50T+,3+
360,COBB Fashion - Online Shopping,Cobb Apparels Pvt Ltd,Shopping,29 MB,4,825,50T+,3+
361,getir,getir,Shopping,17 MB,4.6,5L,1Cr+,3+
362,Bzinga,BZINGA,Shopping,21 MB,3.6,2T,1L+,3+
363,All in One Online Shopping App,onlineshoppingapp,Shopping,4.0 MB,4.3,11T,10L+,3+
364,Ondoor - Online Grocery Shopping,Ondoor Concepts Pvt Ltd,Shopping,12 MB,4.3,15T,10L+,3+
365,Idea Mart: E-Commerce App,SIKAR INFOTECH,Shopping,3.7 MB,4.4,271,5T+,3+
366,MakerBazar.in,Makerbazar,Shopping,28 MB,4,639,10T+,3+
367,Cellbuddy,Crazzycodes,Shopping,16 MB,2.7,305,1L+,3+
368,Osia Mart,Osia Hyper Retail Ltd,Shopping,13 MB,3.9,401,10T+,3+
369,Men Clothes Online Shopping Flipkart Amazon,Amazing Apps Private Limited,Shopping,4.7 MB,4.2,122,50T+,3+
370,Mall mApp : Smart All-in-One Shopping App,Mapsted,Shopping,37 MB,4.2,41,10T+,3+
371,Farmkey - Agriculture App | Online Shopping India,FarmKey-AgriCulture Shop,Shopping,10 MB,4.3,507,50T+,3+
372,Koovs Online Shopping App,KOOVS,Shopping,12 MB,3.3,62T,50L+,3+
373,John Jacobs : Eyeglasses and Sunglasses,John Jacobs Team,Shopping,13 MB,4.3,2T,1L+,3+
374,AOV FarmAge - Fresh Chicken & Mutton Home Delivery,AOV AGRO FOODS PRIVATE LIMITED,Shopping,12 MB,4.3,102,10T+,3+
375,Rajnigandha Online Shopping App,Dharampal Satyapal Limited,Shopping,9.6 MB,3.8,189,10T+,16+
376,Pets Store (Buy & Sell Pets) Pets Market Pet Store,Yummy Studios,Shopping,20 MB,4.3,2T,1L+,3+
377,Sarees Online Shopping,Mirraw.com,Shopping,18 MB,3.5,8T,10L+,3+
378,Telecomalohic,Telecomalohic,Shopping,13 MB,3.8,382,50T+,3+
379,FOREVER 21 PH,"PRAXXYS Solutions, Inc.",Shopping,7.0 MB,1.5,417,1L+,3+
380,Online shopping low price App,Online Shopping India apps,Shopping,6.9 MB,4.1,5T,10L+,3+
381,UNiDAYS: Student Discounts,UNiDAYS,Shopping,12 MB,3.5,10T,10L+,12+
382,99 Rupee Products || Products at 99 only,GRS Solutions,Shopping,4.3 MB,2.8,123,50T+,3+
383,AgriBegri,AgriBegri Trade Link Private Limited,Shopping,6.6 MB,4.2,971,1L+,3+
384,"Recharge Plans, DTH Plans, Offers, Cashback",Cheeni Labs,Shopping,13 MB,4.3,1L,50L+,12+
385,Vendekin,Vendekin Technologies Pvt. Ltd.,Shopping,17 MB,3.2,1T,1L+,3+
386,Pal Shopie Online Shopping App,Pal Departmental Store,Shopping,11 MB,4.3,322,10T+,3+
387,All In One Mobile Recharge : Easy Recharge App,Happy Learning,Shopping,16 MB,4,190,1L+,3+
388,Offers in JO Mart || Online Grocery Shopping App,Furniture online shopping apps,Shopping,4.9 MB,3.8,80,10T+,3+
389,Shop: package & order tracker,Shopify Inc.,Shopping,26 MB,4.3,3L,1Cr+,3+
390,Cakezz : Online Cake & Flower Delivery in India,SmartFox IT Solutions,Shopping,2.1 MB,4.6,1T,1L+,3+
391,PaisaWapas: Cashback & Coupons,PaisaWapas,Shopping,9.6 MB,3.6,9T,5L+,3+
392,Sprinkle Cake - Order cake online,Sprinkle Cake,Shopping,8.8 MB,4.5,523,1L+,3+
393,OYE HOYE,Mobile app developement,Shopping,3.0 MB,3.5,15,5T+,3+
394,iHerb,iHerb,Shopping,25 MB,4.5,3L,1Cr+,3+
395,Robu.in Electronics RC Hobby Robotic DIY Store,Robu.in (a MACFOS Enterprise),Shopping,11 MB,4.6,4T,1L+,3+
396,Emi Shop: Shop on Emi without credit card,DigiTech World,Shopping,1.7 MB,4.6,543,10T+,3+
397,Indian Shopping App,Online Shopping Support us India,Shopping,7.3 MB,3.3,436,1L+,3+
398,AppNana - Gift Cards,AppNana Rewards,Shopping,8.4 MB,3.2,5L,1Cr+,3+
399,Saraf Furniture,Saraf Furniture,Shopping,39 MB,3.8,202,10T+,3+
400,Raksha Catalog,Indiani,Shopping,3.0 MB,4.9,25,1T+,3+
401,Salwar Suit Online Shopping,Divyam Infotech Private Limited,Shopping,1.6 MB,3.8,953,5L+,3+
402,Gearbest Online Shopping,GEARBEST(HONGKONG)LIMITED,Shopping,19 MB,4,4L,1Cr+,3+
403,"Supreme Mobiles - Mobiles, Tablets & Accessories",Supreme Mobiles ©,Shopping,9.8 MB,3.4,941,1L+,3+
404,QR code scanner free,Application4u,Shopping,1.8 MB,4.1,1L,1Cr+,3+
405,My Photo Punjabi Lyrical Video Status Maker,Lyrical Photo Video Maker With Music,Shopping,31 MB,3.6,273,1L+,3+
406,Club Factory : Online shopping,"ek startup , INDIA ke liye !",Shopping,4.2 MB,3.3,246,1L+,3+
407,Distributor- CSC Grameen eStore,CSC e-Governance Services India Limited,Shopping,9.9 MB,4.5,196,10T+,3+
408,Tirupattur Home Delivery,NearBy Shop,Shopping,1.1 MB,4,136,50T+,3+
409,BuyEazzy - Group Shopping App,BuyEazzy,Shopping,16 MB,4.3,61,10T+,3+
410,Bhadar Online Shopping App - Latest Designer Kurti,Bhadar.com,Shopping,6.3 MB,2.9,730,1L+,3+
411,IndiaShoppe,MI Lifestyle Marketing Global Private Limited,Shopping,20 MB,4,2T,1L+,3+
412,Club Apparel,Apparel Group,Shopping,31 MB,4.4,11T,5L+,3+
413,Chumbak,Chumbak,Shopping,12 MB,4.4,3T,1L+,3+
414,Shine On - Women's fashion,Shine On - Women's Fashion,Shopping,8.3 MB,2.7,982,1L+,3+
415,Men Shoes Online Shopping app,Yami Enterprises Pvt Ltd,Shopping,11 MB,3.9,137,1L+,3+
416,Grow Online,Grow Indigo,Shopping,17 MB,4,401,1L+,3+
417,Cartlow,Cartlow,Shopping,18 MB,4.1,6T,10L+,3+
418,Max Fashion - ماكس فاشون,Landmark Retail Limited - GCC,Shopping,58 MB,4.3,25T,50L+,3+
419,Redeem G Play Card,MC World,Shopping,1.8 MB,3.2,157,10T+,3+
420,Zatki Fashion,Zatki,Shopping,2.0 MB,3.7,107,50T+,3+
421,Odikko - Shopping Simplified-online market - Odiko,Panac Systems Pvt Ltd,Shopping,28 MB,3.7,690,50T+,3+
422,Spiritzone,Boxwish Media LLP,Shopping,14 MB,4.1,2T,1L+,18+
423,Kids Shop - Online Shopping App For Kids,Online Shopping Deal,Shopping,801 kB,4.4,54,10T+,3+
424,All in One Mobile Recharge - Mobile Recharge App,All in One Apps Publisher,Shopping,3.8 MB,3.6,319,1L+,3+
425,Bachat Baazi - Save by Shopping with Friends,Revmax Technologies Private Limited,Shopping,11 MB,4.4,608,10T+,3+
426,Shoponn,www.shoponn.in,Shopping,0.94 MB,2.6,1T,50T+,3+
427,VIP NUMBER SHOP (BETA),Deepak Dhingra,Shopping,1.8 MB,4.1,218,50T+,3+
428,Tizola,TEJAS INNOVATIONS,Shopping,9.4 MB,4.8,348,10T+,3+
429,FunkyTradition- Fashion Accessories and Home Decor,FunkyTradition Fashion Store Pvt Ltd,Shopping,13 MB,3.6,183,10T+,3+
430,Crocs Online Shopping,Shopping App Development,Shopping,8.1 MB,3.3,65,10T+,3+
431,Food Adda,LEVARAL,Shopping,15 MB,5,16,1T+,3+
432,VISIONARYPIRATE,VISIONARYPIRATE,Shopping,37 MB,4.7,1T,50T+,3+
433,Papa App Store,Dhanvantary Bioscience Pvt Ltd,Shopping,11 MB,4.6,504,10T+,3+
434,MyPetz,CIS Pvt Ltd,Shopping,25 MB,5,35,1T+,3+
435,Necklace Set Online Shopping,Mirraw.com,Shopping,10 MB,3.1,637,5L+,3+
436,Ninjacart: B2B Online Marketplace for Retailers,NinjaCart,Shopping,17 MB,3.6,7T,5L+,3+
437,Women Dresses Online Shopping,Divyam Infotech Private Limited,Shopping,1.6 MB,4.1,907,1L+,3+
438,Toy Store App,GlitterApps,Shopping,5.2 MB,4.5,135,10T+,3+
439,aLL Online Store - The Plus Size Clothing App,Future Group India,Shopping,19 MB,3.9,2T,1L+,3+
440,Hersheinbox,RAP Ventures,Shopping,27 MB,3.8,38,10T+,12+
441,Flambu,Flambu,Shopping,16 MB,3.8,55,10T+,3+
442,Cashforphone - Sell Old Phone for Cash,Cashforphone,Shopping,6.7 MB,2.8,1T,50T+,3+
443,Men Shoes Online Shopping,Dhaila Shop,Shopping,6.9 MB,4,22,10T+,3+
444,Bulbul SHOP,Aves Shopping Network Private Limited,Shopping,17 MB,3.7,69,10T+,3+
445,Beauty Barn: Korean Skincare,Beauty Barn,Shopping,17 MB,4.5,14,5T+,3+
446,DHgate-online wholesale stores,dhgate.com,Shopping,28 MB,3.9,4L,1Cr+,12+
447,OurShopee - Online Shopping,OurShopee,Shopping,19 MB,4.3,37T,5L+,3+
448,PothysMart - Online Grocery Shopping App & More.,Pothys,Shopping,11 MB,3.9,999,50T+,3+
449,MobKart - Online EMI Mobile Shopping App,App Site Dev,Shopping,15 MB,4.1,454,50T+,3+
450,PatPat - Kids & Baby Clothing,Interfocus Inc,Shopping,35 MB,4.3,99T,1Cr+,3+
451,"SapnaOnline - Books, Education",Sapna Infoway (P) Limited,Shopping,7.3 MB,3.1,943,1L+,3+
452,Hyperpure,Zomato,Shopping,7.3 MB,4.5,1T,50T+,3+
453,OHHO EXPRESS- Online Grocery & Home Essentials,OHHO EXPRESS,Shopping,16 MB,3.3,2T,50T+,3+
454,"DeoDap : Wholesale, Dropshipping and B2B",e-Commerce Developers India,Shopping,13 MB,4.5,1T,50T+,3+
455,Wabi2b Store - Your online wholesalers!,YOPDev,Shopping,5.6 MB,4.2,614,1L+,16+
456,Yo Kirana,Synovateq Services (OPC) Pvt Ltd,Shopping,3.7 MB,4.5,24,1T+,3+
457,Wholesale Price Shopping App,Yami Enterprises Pvt Ltd,Shopping,11 MB,3,164,50T+,3+
458,"Spotii | Buy Now, Pay Later!",Spotii,Shopping,28 MB,2.6,355,1L+,3+
459,OS Buy,SPARKLE ENTERPRISES GENERAL TRADING L.L.C,Shopping,21 MB,3.6,72,10T+,3+
460,All in One Shopping App - Favorite Shopping,All in One Shopping India,Shopping,1.4 MB,4.1,12T,10L+,3+
461,ShopKirana is now DIRECT. Best B2B Shopping app,Empowering Retailers,Shopping,19 MB,3.6,2T,1L+,3+
462,IBO-Home Building Megastore,Ebo Mart Private Ltd,Shopping,5.3 MB,4.8,44,5T+,3+
463,Wexo | Your delivery partner,Wexo Ventures,Shopping,27 MB,4.4,311,10T+,3+
464,ASOS,ASOS,Shopping,17 MB,4.2,4L,1Cr+,3+
465,Pothys - Aalayam of Silks,Pothys,Shopping,19 MB,3.7,665,1L+,3+
466,Honey: Coupons & Rewards,Honey Science,Shopping,8.5 MB,4.3,3T,10L+,3+
467,Phone Case Maker - Custom Mobile Cover T Shirt Mug,Out thinking electronics private limited,Shopping,15 MB,3.5,6T,10L+,3+
468,Styched,Sensedynamic Fashions India,Shopping,4.2 MB,3.6,3T,1L+,3+
469,FreeKaaMaal - Deals & Coupons,FreeKaaMaal,Shopping,12 MB,4.1,13T,5L+,3+
470,Buyhatke Online Shopping Assistant,Buyhatke Online Shopping,Shopping,14 MB,3.3,7T,10L+,3+
471,"Cubber -Recharge, Bill Payment",D&K Group,Shopping,11 MB,3.8,19T,10L+,3+
472,Centrepoint Online - سنتربوينت,Landmark Retail Limited - GCC,Shopping,58 MB,4.2,26T,10L+,3+
473,jacket,Panda180,Shopping,1.1 MB,,,1T+,3+
474,Club Factory India Shopping,Duggu Infotech,Shopping,5.2 MB,3.9,27,10T+,3+
475,Poco Store,Shopping App Development,Shopping,8.6 MB,2.7,68,10T+,3+
476,Coupons for Amazon Shopping,Online Coupons,Shopping,7.1 MB,4.1,643,50T+,3+
477,Curate,Curate,Shopping,30 MB,3.8,297,10T+,3+
478,Galwaykart,Glaze Trading India Pvt Ltd,Shopping,33 MB,4.2,12T,5L+,3+
479,Buy Anything - Low Price app,Yami Enterprises Pvt Ltd,Shopping,12 MB,3.5,118,10T+,3+
480,Fashor,Fashor,Shopping,28 MB,3.8,303,1L+,3+
481,Corteva Farmer Connect,Corteva Agriscience India Pvt Ltd,Shopping,55 MB,4.1,1T,5L+,3+
482,Stock Bazaar,Network software solutions,Shopping,7.1 MB,3.7,264,1L+,3+
483,Baby Shop India - Online Shopping for Baby & Kids,BabyShopindia.com,Shopping,8.0 MB,3.7,13,10T+,3+
484,"FirstCry Arabia: Baby & Kids Shopping, Parenting",FirstCry.ae,Shopping,27 MB,4.6,5T,5L+,3+
485,Renatus Wellness Distributor,Ecommerce Shops,Shopping,13 MB,4.6,18,1T+,3+
486,LOTS Wholesale,CPWI,Shopping,49 MB,3.9,386,50T+,3+
487,"KrishLal: Agriculture Services, Products & Tools",Reyanarth Technologies Private Limited,Shopping,12 MB,4.5,33,10T+,3+
488,Baba Tools,BRTTPVTLTD,Shopping,2.5 MB,3.1,725,50T+,3+
489,Global Mobile Prices,Apps-Market,Shopping,10 MB,3.5,199,50T+,3+
490,Club Factory India - Cash on Delivery,Smart Boy Ataur,Shopping,15 MB,3.7,121,10T+,3+
491,LootBoy - Grab your loot!,Lootboy GmbH,Shopping,50 MB,4,3L,50L+,12+
492,Zaggle - Finance & Business,Zaggle,Shopping,21 MB,2.2,3T,1L+,3+
493,Mobile Recharge & Bill Pay - Mobile Recharge app,Shopping App,Shopping,2.0 MB,4.2,2T,10L+,3+
494,The Dubai Mall,Emaar Malls Group LLC,Shopping,63 MB,4.6,3T,5L+,3+
495,Instant Gaming,Instant-Gaming.com,Shopping,4.4 MB,3.4,6T,10L+,3+
496,Anushthanam,Giri Digital Solutions Private Limited,Shopping,14 MB,3.9,43,10T+,3+
497,Fortune Business,RealWorldApps,Shopping,14 MB,,,10T+,3+
498,Mobile Phone Parts Shopping,CotExpress Tech,Shopping,2.1 MB,3.3,72,10T+,16+
499,Earth Rhythm : Natural Beauty Shopping App,Earth Rhythm Pvt Ltd,Shopping,28 MB,4.1,409,10T+,3+
500,Onstara Online Shopping App,Onstara,Shopping,12 MB,4,54,5T+,3+
